id,last_name,first_name,title,address,city,zip_code,phone_number,email,social_security_regime,birth_date,effective_date,spouse_birth_date,num_children,source,child1_birth_date,child2_birth_date,child3_birth_date,child4_birth_date,child5_birth_date,submission_date,medical_care,hospitalization,optical,dental,age_at_submission,current_age,spouse_age_at_submission,spouse_current_age,child1_age_at_submission,child1_current_age,child2_age_at_submission,child2_current_age,child3_age_at_submission,child3_current_age,child4_age_at_submission,child4_current_age,child5_age_at_submission,child5_current_age,spouse_age_diff,child_age_diff,days_to_effective,social_security_regime_encoded,regime_score,source_score,zip_score,coverage_score,children_score,age_score,email_quality,phone_quality,contact_quality_score,priority_score,days_since_submission,freshness_multiplier,adjusted_score
5524,Richard,Corinne,M,157 Rue de la Paix,Créteil,94000,0774214731,corinnerichard@laposte.net,Régime TNS,1998-06-02,2021-05-01,,0,web,,,,,,2021-02-04,1,3,2,4,22,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,86,3,1.0,0,1,10,0,0.0,0.5,1.0,1.5,13.5,1759.0,0.2,2.7
3263,Richard,Corinne,M,100 Rue Nationale,Montpellier,34000,0714797938,corinnerichard@yahoo.fr,Alsace-Moselle,1967-03-03,2024-04-23,1965-01-24,0,web,,,,,,2024-02-03,2,4,2,4,56,58,59,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.0,0,80,2,0.0,0,0,12,0,1.0,0.5,1.0,1.5,16.5,665.0,0.2,3.3
11006,Robert,Corinne,Mme,3 Rue de la Paix,Montreuil,93100,0799282609,corinnerobert@free.fr,Régime général,1948-11-09,2024-03-31,,1,ORANGE_01_09,2009-06-26,,,,,2024-11-01,2,1,1,4,76,77,-999,-999,15,16,-999,-999,-999,-999,-999,-999,-999,-999,,61,0,1,0.5,1,1,8,1,1.5,0.5,1.0,1.5,14.5,393.0,0.2,2.9
14636,Robert,Corinne,Mme,126 Rue de la Paix,Montreuil,93100,0646500460,corinnerobert@orange.fr,Régime général,1997-10-08,2023-01-05,,0,MH-60S,,,,,,2022-10-12,2,2,2,3,25,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,85,1,0.5,1,1,9,0,0.0,0.5,1.0,1.5,13.0,1144.0,0.2,2.6
3935,Rousseau,Corinne,M,77 Rue République,Lille,59000,0681372776,corinnerousseau13@yahoo.fr,Régime général,1990-12-25,2023-06-16,,1,PROGES,2018-01-07,,,,,2023-05-06,3,2,3,1,32,34,-999,-999,5,7,-999,-999,-999,-999,-999,-999,-999,-999,,27,41,1,0.5,1,0,9,1,0.0,0.5,1.0,1.5,14.0,938.0,0.2,2.8
3616,Roussel,Corinne,Mme,51 Rue des Fleurs,Saint-Étienne,42000,0665142432,corinneroussel@orange.fr,Régime général,1993-02-24,2020-02-11,,0,MH-42,,,,,,2020-06-02,2,3,4,1,27,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,2006.0,0.2,2.8
12308,Roussel,Corinne,Mme,137 Rue Victor Hugo,Nantes,44000,0767415338,corinneroussel@sfr.fr,Alsace-Moselle,1977-02-22,2024-09-23,,0,web,2010-01-24,2000-05-26,2013-06-05,2013-10-18,,,2,4,4,3,-999,48,-999,-999,-999,15,-999,25,-999,12,-999,12,-999,-999,,0,0,2,0.0,0,0,12,0,0.0,0.5,1.0,1.5,14.5,,,
9322,Roux,Corinne,M,79 Rue Nationale,Lille,59000,0713898002,corinneroux68@laposte.net,Régime général,2004-11-17,2025-02-11,,0,web,,,,,,,3,1,3,1,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,8,0,0.0,0.5,1.0,1.5,11.0,,,
7300,Roux,Corinne,Mme,7 Rue République,Nantes,44000,0722924819,corinneroux73@sfr.fr,Régime agricole,1947-02-14,2019-11-18,1951-10-16,0,web,2002-02-23,1995-12-12,,,,,4,2,3,3,-999,78,-999,74,-999,23,-999,29,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
5340,Simon,Corinne,Mme,72 Rue République,Villeurbanne,69100,0624143954,corinnesimon@gmail.com,Régime général,1944-11-11,2019-12-05,1943-10-01,0,MH2,1995-12-07,2018-12-02,2019-09-09,,,,3,3,2,3,-999,81,-999,82,-999,30,-999,6,-999,6,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
268,Thomas,Corinne,M,132 Rue Victor Hugo,Nice,06000,0619285544,corinnethomas@laposte.net,Régime TNS,1983-08-23,2021-12-01,1986-01-09,0,web,2010-07-21,2010-01-10,,,,,3,4,3,3,-999,42,-999,39,-999,15,-999,15,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,0,0,12,0,0.0,0.5,1.0,1.5,15.5,,,
7135,Vincent,Corinne,M,23 Rue Nationale,Villeurbanne,69100,0714407820,corinnevincent@gmail.com,Alsace-Moselle,1982-04-20,2024-03-07,,2,ORANGE_01_09,2002-06-05,2019-10-14,,,,2024-05-01,2,2,4,2,42,43,-999,-999,21,23,4,6,-999,-999,-999,-999,-999,-999,,21,0,2,0.0,1,0,10,2,0.5,0.5,1.0,1.5,16.0,577.0,0.2,3.2
14730,Vincent,Corinne,M,37 Rue des Fleurs,Boulogne-Billancourt,92100,0646500806,corinnevincent@orange.fr,Régime général,1947-08-15,2019-10-10,,0,web,,,,,,,4,2,3,3,-999,78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
13167,André,David,Mme,116 Rue de la Paix,Nantes,44000,0642844538,david.andre@laposte.net,Régime général,1949-01-02,2022-11-25,1945-09-06,0,web,,,,,,2022-11-10,2,3,2,3,73,76,77,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.0,0,15,1,0.5,0,0,10,0,1.5,0.5,1.0,1.5,15.5,1115.0,0.2,3.1
14649,André,David,Mme,164 Rue de la Paix,Montpellier,34000,0607150256,david.andre@laposte.net,Alsace-Moselle,1976-01-23,2020-10-26,1981-06-14,0,web,2013-11-28,2010-08-01,,,,,2,3,4,4,-999,49,-999,44,-999,12,-999,15,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,0,12,0,0.0,0.5,1.0,1.5,14.5,,,
12156,Bernard,David,M,106 Rue des Fleurs,Bordeaux,33000,0619986672,david.bernard@free.fr,Régime général,1970-11-23,2025-09-04,,0,Celibataire_45_Eric,,,,,,2025-08-07,2,3,3,2,54,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,28,1,0.5,1,0,10,0,1.0,0.5,1.0,1.5,15.0,114.0,0.2,3.0
6351,Bernard,David,M,42 Rue Victor Hugo,Créteil,94000,0665434111,david.bernard@sfr.fr,Alsace-Moselle,1991-04-19,2019-09-24,,0,web,2009-06-06,,,,,,2,4,4,3,-999,34,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,1,12,0,0.0,0.5,1.0,1.5,14.5,,,
1232,Bertrand,David,M,135 Rue Victor Hugo,Créteil,94000,0627365485,david.bertrand18@yahoo.fr,Régime général,1967-03-17,2020-11-10,1970-02-02,0,web,,,,,,,4,2,3,4,-999,58,-999,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
10930,Bertrand,David,Mme,128 Rue République,Bordeaux,33000,0608547961,david.bertrand@laposte.net,Régime général,1974-07-25,2020-09-10,1975-04-02,0,MH-30M,2006-04-06,1997-11-19,,,,,4,2,2,3,-999,51,-999,50,-999,19,-999,28,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
11713,Bertrand,David,M,89 Rue de la Paix,Créteil,94000,0701579652,david.bertrand@laposte.net,Alsace-Moselle,1990-06-04,2020-10-30,,0,web,2018-04-03,2016-02-27,,,,,2,2,4,2,-999,35,-999,-999,-999,7,-999,9,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,1,10,0,0.0,0.5,1.0,1.5,12.5,,,
13846,Blanc,David,Mme,171 Rue Nationale,Grenoble,38000,0603090065,david.blanc@sfr.fr,Régime général,1972-07-01,2020-08-08,1976-11-12,0,web,2004-07-23,2019-10-20,2008-02-17,,,,4,2,1,2,-999,53,-999,49,-999,21,-999,6,-999,17,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,
5501,Bonnet,David,M,127 Rue République,Lille,59000,0627446882,david.bonnet@laposte.net,Régime général,1958-04-11,2024-09-10,,1,zra-sept,2007-10-04,,,,,2024-12-08,3,4,3,3,66,67,-999,-999,17,18,-999,-999,-999,-999,-999,-999,-999,-999,,49,0,1,0.5,1,0,12,1,1.5,0.5,1.0,1.5,18.5,356.0,0.2,3.7
6515,Bonnet,David,Mme,188 Rue Victor Hugo,Dijon,21000,0724291020,david.bonnet@sfr.fr,Régime TNS,1958-06-28,2019-05-04,,0,DR,2004-04-15,,,,,,2,3,2,3,-999,67,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,1,0,10,0,0.0,0.5,1.0,1.5,14.5,,,
13507,Dubois,David,Mme,116 Rue de la Paix,Lille,59000,0732346432,david.dubois31@laposte.net,Régime général,1980-04-02,2019-06-21,,0,web,2004-08-03,2007-04-27,,,,,4,1,2,4,-999,45,-999,-999,-999,21,-999,18,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,
820,Dubois,David,Mme,107 Rue des Fleurs,Rennes,35000,0699007686,david.dubois@hotmail.fr,Régime général,1950-03-09,2019-02-20,1947-04-18,0,MH-50M-Eric,1997-01-12,,,,,,3,2,2,3,-999,75,-999,78,-999,28,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,
11486,Dubois,David,Mme,94 Rue République,Nîmes,30000,0661875750,david.dubois@yahoo.fr,Alsace-Moselle,1955-02-21,2024-01-27,1953-01-08,0,web,,,,,,2024-09-01,3,3,4,4,69,70,71,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.0,0,0,2,0.0,0,0,12,0,1.5,0.5,1.0,1.5,17.0,454.0,0.2,3.4
14949,Dupont,David,M,10 Rue Nationale,Paris,75001,0635870928,david.dupont@free.fr,Régime général,1993-01-11,2021-12-05,,2,web,2019-11-15,2019-02-20,,,,2021-04-11,3,4,2,3,28,32,-999,-999,1,6,2,6,-999,-999,-999,-999,-999,-999,,26,238,1,0.5,0,1,12,2,0.0,0.5,1.0,1.5,16.0,1693.0,0.2,3.2
3391,Dupont,David,Mme,123 Rue de la Paix,Strasbourg,67000,0644288458,david.dupont@gmail.com,Régime général,1999-06-14,2020-07-18,1999-12-19,1,web,2017-03-05,,,,,2020-07-06,3,3,4,4,21,26,20,25,3,8,-999,-999,-999,-999,-999,-999,-999,-999,1.0,18,12,1,0.5,0,0,12,1,0.0,0.5,1.0,1.5,17.0,1972.0,0.2,3.4
8680,Durand,David,M,109 Rue Nationale,Argenteuil,95100,0665601227,david.durand@laposte.net,Régime général,1991-06-20,2024-12-20,,1,web,2023-10-25,,,,,2024-04-10,3,4,2,2,32,34,-999,-999,0,2,-999,-999,-999,-999,-999,-999,-999,-999,,0,254,1,0.5,0,1,11,1,0.0,0.5,1.0,1.5,14.0,598.0,0.2,2.8
13179,Durand,David,M,57 Rue République,Reims,51100,0649669283,david.durand@yahoo.fr,Régime général,1997-11-04,2019-09-03,,0,web,,,,,,2019-09-07,2,1,2,1,21,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,6,0,0.0,0.5,1.0,1.5,9.0,2275.0,0.2,1.8
6347,Faure,David,Mme,153 Rue Nationale,Versailles,78000,0790100558,david.faure68@laposte.net,Régime général,1981-05-28,2023-07-24,1981-09-26,0,web,2023-01-21,2018-07-28,,,,,1,3,2,2,-999,44,-999,44,-999,2,-999,7,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,8,0,0.0,0.5,1.0,1.5,11.0,,,
13568,Faure,David,Mme,142 Rue de la Paix,Boulogne-Billancourt,92100,0681878222,david.faure@laposte.net,Régime TNS,1971-11-12,2021-04-26,,0,web,,,,,,,3,3,2,2,-999,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,0,1,10,0,0.0,0.5,1.0,1.5,13.5,,,
9528,Fontaine,David,Mme,142 Rue Victor Hugo,Nîmes,30000,0671866454,david.fontaine29@yahoo.fr,Régime général,1947-01-04,2024-04-24,1946-01-27,0,web,,,,,,2024-11-02,3,3,4,3,77,78,78,79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,0,0,1,0.5,0,0,12,0,1.5,0.5,1.0,1.5,17.5,392.0,0.2,3.5
4079,Fontaine,David,Mme,131 Rue Nationale,Boulogne-Billancourt,92100,0648731460,david.fontaine47@gmail.com,Régime général,1995-06-15,2025-05-06,2000-08-03,0,MH-60S,2024-07-24,2024-08-09,,,,,4,4,3,2,-999,30,-999,25,-999,1,-999,1,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,
15094,Fournier,David,Mme,169 Rue de la Paix,Grenoble,38000,0668005836,david.fournier@gmail.com,Régime général,1951-11-25,2020-10-18,,0,web,2018-11-17,,,,,,3,2,3,3,-999,74,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,
646,Fournier,David,Mme,176 Rue Nationale,Versailles,78000,0612312616,david.fournier@laposte.net,Régime général,1976-03-23,2021-04-21,1979-08-13,0,Celibataire_45_Eric,2021-03-12,,,,,,2,1,4,3,-999,49,-999,46,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,
408,François,David,M,98 Rue de la Paix,Dijon,21000,0671576605,david.françois85@sfr.fr,Régime général,1970-01-22,2025-05-05,1969-04-08,0,web,,,,,,2025-09-02,2,4,2,3,55,55,56,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,0,0,1,0.5,0,0,11,0,1.0,0.5,1.0,1.5,16.0,88.0,0.23069318225496285,3.69
11433,François,David,M,86 Rue des Fleurs,Villeurbanne,69100,0710478796,david.françois@hotmail.fr,Régime général,1987-04-14,2023-11-23,1983-08-19,0,MH-50M-Eric,,,,,,2023-11-11,2,2,3,3,36,38,40,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.0,0,12,1,0.5,1,0,10,0,0.5,0.5,1.0,1.5,15.5,749.0,0.2,3.1
4644,François,David,Mme,83 Rue Victor Hugo,Montpellier,34000,0695682371,david.françois@laposte.net,Régime général,2001-10-16,2025-03-21,,0,web,,,,,,,4,2,1,3,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
767,Garcia,David,M,192 Rue de la Paix,Nice,06000,0665993020,david.garcia@gmail.com,Régime général,1962-03-02,2022-07-12,1963-05-16,0,web,2014-11-07,,,,,,4,3,3,4,-999,63,-999,62,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
8504,Garcia,David,M,143 Rue Victor Hugo,Montpellier,34000,0671286782,david.garcia@gmail.com,Régime général,1969-05-05,2024-01-02,1966-07-24,0,web,1998-02-21,,,,,,2,4,3,1,-999,56,-999,59,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
12815,Garcia,David,M,39 Rue de la Paix,Montreuil,93100,0789958287,david.garcia@yahoo.fr,Régime général,1987-05-01,2021-02-18,1992-04-20,0,web,,,,,,2020-01-12,4,4,3,1,32,38,27,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.0,0,403,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,2148.0,0.2,3.0
5775,Garnier,David,M,200 Rue Victor Hugo,Bordeaux,33000,0761176234,david.garnier29@sfr.fr,Régime général,1945-10-05,2019-05-28,1940-09-07,1,MH50-Eric,2016-09-10,,,,,2019-03-04,3,4,3,2,73,80,78,85,2,9,-999,-999,-999,-999,-999,-999,-999,-999,5.0,71,85,1,0.5,1,0,12,1,1.5,0.5,1.0,1.5,19.5,2462.0,0.2,3.9
10426,Garnier,David,Mme,136 Rue Victor Hugo,Rennes,35000,0691336324,david.garnier91@gmail.com,Hors sécu,1998-11-10,2022-01-30,,0,web,,,,,,2021-01-12,3,2,2,2,22,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,383,5,0.8,0,0,9,0,0.0,0.5,1.0,1.5,11.3,1782.0,0.2,2.26
2053,Garnier,David,M,45 Rue des Fleurs,Nice,06000,0775512637,david.garnier98@laposte.net,Régime général,1969-02-02,2019-10-14,,0,ORANGE_01_09,,,,,,2019-02-08,4,4,4,4,50,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,248,1,0.5,1,0,12,0,0.5,0.5,1.0,1.5,15.5,2486.0,0.2,3.1
16155,Garnier,David,M,45 Rue des Fleurs,Nice,06000,0775512637,david.garnier98@laposte.net,Régime général,1969-02-02,2019-10-14,,0,ORANGE_01_09,,,,,,2019-02-08,4,4,4,4,50,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,248,1,0.5,1,0,12,0,0.5,0.5,1.0,1.5,15.5,2486.0,0.2,3.1
13037,Garnier,David,M,55 Rue de la Paix,Nîmes,30000,0751511597,david.garnier@laposte.net,Régime agricole,1996-10-05,2020-03-13,1997-09-09,0,web,,,,,,2020-09-03,2,3,4,2,23,29,23,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0,0,0,4,0.5,0,0,11,0,0.0,0.5,1.0,1.5,15.0,1913.0,0.2,3.0
2797,Garnier,David,M,26 Rue Victor Hugo,Boulogne-Billancourt,92100,0770602982,david.garnier@orange.fr,Régime général,1952-10-09,2022-08-12,,0,MH50-Eric,2008-11-23,2003-12-01,,,,,2,3,2,3,-999,73,-999,-999,-999,17,-999,22,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,10,0,0.0,0.5,1.0,1.5,14.0,,,
15208,Garnier,David,Mme,194 Rue des Fleurs,Boulogne-Billancourt,92100,0676645106,david.garnier@sfr.fr,Régime CFE,1970-09-25,2021-08-06,1968-01-19,0,web,,,,,,,3,1,3,4,-999,55,-999,57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,6,0.5,0,1,11,0,0.0,0.5,1.0,1.5,14.0,,,
5232,Gauthier,David,M,53 Rue Victor Hugo,Reims,51100,0742472569,david.gauthier@free.fr,Régime général,1987-09-27,2024-05-09,1989-06-14,3,web,2019-09-01,2008-02-22,2022-05-05,,,2024-09-03,2,4,3,3,36,38,35,36,5,6,16,17,2,3,-999,-999,-999,-999,1.0,20,0,1,0.5,0,0,12,2,0.5,0.5,1.0,1.5,18.5,452.0,0.2,3.7
14364,Girard,David,M,114 Rue Victor Hugo,Paris,75001,0791210773,david.girard96@free.fr,Régime général,1948-05-08,2025-01-09,1945-06-28,0,couple30_54_Vital,,,,,,2024-08-11,4,4,4,4,76,77,79,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.0,0,151,1,0.5,1,1,12,0,1.5,0.5,1.0,1.5,17.5,475.0,0.2,3.5
6283,Guerin,David,M,46 Rue de la Paix,Bordeaux,33000,0760985580,david.guerin73@laposte.net,Régime général,1949-11-05,2022-04-26,1950-03-02,2,MH50-Eric,2017-07-22,2004-05-22,,,,2022-01-03,1,3,3,4,72,76,71,75,4,8,17,21,-999,-999,-999,-999,-999,-999,1.0,55,113,1,0.5,1,0,11,2,1.5,0.5,1.0,1.5,18.5,1426.0,0.2,3.7
9659,Guerin,David,M,136 Rue Victor Hugo,Dijon,21000,0767647858,david.guerin@hotmail.fr,Régime TNS,1968-12-17,2024-05-05,1972-07-16,0,MH80,2004-12-27,2006-10-27,,,,,2,3,2,3,-999,56,-999,53,-999,20,-999,19,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,1,0,10,0,0.0,0.5,1.0,1.5,14.5,,,
451,Guerin,David,Mme,67 Rue Nationale,Strasbourg,67000,0632290310,david.guerin@laposte.net,Régime général,1979-01-19,2023-01-17,,2,MH-30M,2015-10-18,2013-02-15,,,,2023-09-01,2,2,3,4,44,46,-999,-999,7,10,10,12,-999,-999,-999,-999,-999,-999,,34,0,1,0.5,1,0,11,2,0.5,0.5,1.0,1.5,17.5,820.0,0.2,3.5
4784,Henry,David,Mme,64 Rue Nationale,Marseille,13001,0762612136,david.henry63@laposte.net,Régime général,1967-09-09,2021-03-16,,0,web,,,,,,2021-05-01,2,3,4,2,53,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,1.0,0.5,1.0,1.5,15.0,1673.0,0.2,3.0
1371,Henry,David,Mme,111 Rue de la Paix,Le Havre,76600,0632739974,david.henry@orange.fr,Régime général,1993-04-10,2025-02-26,,0,MH-32MC,2017-05-21,,,,,,2,2,2,2,-999,32,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,8,0,0.0,0.5,1.0,1.5,12.0,,,
8095,Lambert,David,M,72 Rue de la Paix,Nîmes,30000,0630795988,david.lambert@yahoo.fr,Régime général,1977-04-08,2020-12-04,,1,web,2008-12-03,,,,,2020-01-11,3,1,4,3,42,48,-999,-999,11,17,-999,-999,-999,-999,-999,-999,-999,-999,,31,328,1,0.5,0,0,11,1,0.5,0.5,1.0,1.5,14.5,2149.0,0.2,2.9
947,Lefebvre,David,M,100 Rue Nationale,Marseille,13001,0662359605,david.lefebvre50@gmail.com,Régime général,1973-02-10,2019-11-06,1977-10-19,0,MH2,2009-12-08,2001-05-14,,,,,2,4,3,3,-999,52,-999,48,-999,15,-999,24,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
15405,Legrand,David,M,84 Rue Nationale,Lyon,69001,0710861226,david.legrand@gmail.com,Hors sécu,1994-05-22,2022-01-15,1998-01-09,0,web,2016-12-04,,,,,,2,4,2,4,-999,31,-999,27,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,0,0,12,0,0.0,0.5,1.0,1.5,15.3,,,
1579,Legrand,David,M,144 Rue Nationale,Paris,75001,0668193192,david.legrand@laposte.net,Régime général,1990-11-18,2021-03-22,,0,web,,,,,,2021-06-01,2,1,1,3,30,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,7,0,0.0,0.5,1.0,1.5,10.0,1642.0,0.2,2.0
3852,Legrand,David,Mme,111 Rue des Fleurs,Lyon,69001,0716203159,david.legrand@orange.fr,Régime général,1970-08-05,2020-02-15,,2,web,2012-11-02,1998-10-24,,,,2019-08-12,4,3,2,3,49,55,-999,-999,6,13,20,27,-999,-999,-999,-999,-999,-999,,29,187,1,0.5,0,0,12,2,0.5,0.5,1.0,1.5,16.5,2301.0,0.2,3.3
16035,Legrand,David,Mme,111 Rue des Fleurs,Lyon,69001,0716203159,david.legrand@orange.fr,Régime général,1970-08-05,2020-02-15,,2,web,2012-11-02,1998-10-24,,,,2019-08-12,4,3,2,3,49,55,-999,-999,6,13,20,27,-999,-999,-999,-999,-999,-999,,29,187,1,0.5,0,0,12,2,0.5,0.5,1.0,1.5,16.5,2301.0,0.2,3.3
5321,Lopez,David,M,179 Rue de la Paix,Reims,51100,0662504309,david.lopez@hotmail.fr,Régime général,1957-07-04,2024-02-12,,0,couple30_54_Vital,2007-06-18,1999-02-04,2017-08-23,,,,4,3,3,3,-999,68,-999,-999,-999,18,-999,26,-999,8,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
8520,Lopez,David,M,92 Rue des Fleurs,Grenoble,38000,0734128029,david.lopez@orange.fr,Régime général,1964-06-24,2021-09-24,,0,web,,,,,,2021-06-07,1,3,4,4,56,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,109,1,0.5,0,0,12,0,1.0,0.5,1.0,1.5,15.0,1636.0,0.2,3.0
4309,Lopez,David,M,28 Rue République,Reims,51100,0726789044,david.lopez@yahoo.fr,Régime général,1983-06-05,2025-07-15,,0,web,2007-04-01,2014-12-13,,,,,2,1,3,4,-999,42,-999,-999,-999,18,-999,10,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
6144,Martin,David,Mme,13 Rue des Fleurs,Lille,59000,0751864190,david.martin97@gmail.com,Régime général,1981-03-17,2021-05-15,,0,Celibataire_45_Eric,,,,,,2021-11-05,3,4,2,2,40,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.5,0.5,1.0,1.5,15.5,1485.0,0.2,3.1
3991,Martin,David,Mme,82 Rue des Fleurs,Saint-Denis,93200,0781102527,david.martin@free.fr,Régime général,1979-11-22,2022-03-12,1980-12-18,2,web,2016-02-06,2016-01-13,,,,2022-03-02,4,2,4,4,42,46,41,44,6,9,6,9,-999,-999,-999,-999,-999,-999,1.0,36,10,1,0.5,0,1,12,2,0.5,0.5,1.0,1.5,18.5,1368.0,0.2,3.7
9111,Martin,David,M,20 Rue de la Paix,Angers,49000,0652668926,david.martin@hotmail.fr,Régime agricole,1979-02-27,2022-10-03,,2,web,2002-06-05,2012-08-17,,,,2022-05-08,4,3,2,3,43,46,-999,-999,19,23,9,13,-999,-999,-999,-999,-999,-999,,24,148,4,0.5,0,0,12,2,0.5,0.5,1.0,1.5,16.5,1301.0,0.2,3.3
11993,Martin,David,M,147 Rue République,Nantes,44000,0729467252,david.martin@yahoo.fr,Régime général,1971-07-18,2020-10-25,1972-09-08,0,web,2010-10-21,2018-09-18,,,,,4,2,3,4,-999,54,-999,53,-999,15,-999,7,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
16133,Martin,David,M,147 Rue République,Nantes,44000,0729467252,david.martin@yahoo.fr,Régime général,1971-07-18,2020-10-25,1972-09-08,0,web,2010-10-21,2018-09-18,,,,,4,2,3,4,-999,54,-999,53,-999,15,-999,7,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
7524,Martinez,David,M,45 Rue République,Argenteuil,95100,0732028620,david.martinez56@hotmail.fr,Régime général,1984-06-26,2020-01-02,1989-07-16,0,MH-42,2012-04-15,2007-01-06,,,,,4,3,2,4,-999,41,-999,36,-999,13,-999,18,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,
